Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,91595a552d2e7c623278325d5f4a851a62175b309d9258ca02055d62da6a0059,Ел Хилал - Јуниор,Не положил,male,0.96,2022-07-05 00:00:00
,f3a6a69bb121ddad756195b275ab218a2a67eff96efeacf68c86bb2955a8af4f,Мобилити,Положил,male,0.99,2022-07-05 00:00:00
,f0113c04d2e5d2ba010a097aeb7af7a787e643e35540d21080faf0a64dc5a513,АСУЦ Боро Петрушевски,Не положил,male,0.56,2022-07-05 00:00:00
,652ab5c379568f8ed47a6681cd7d39b77a5c3c4fc2167bf00a6febd22fb38493,АР-ДИ,Не положил,,0.0,2022-07-05 00:00:00
,4edfbfdfd5e9dd2d0bc082c9770a4387fcba041094ef42ae507b4fef47c843e9,Нова-Нова,Не положил,male,0.99,2022-07-05 00:00:00
,91dc4993b438788f7ffc3c8f2f90ae7ab54e5f5207250bb42ca8fe1ce4005d87,Шкорпион,Не положил,male,0.96,2022-07-05 00:00:00
,b628555123fcc1ee9b5cdcc6bc0990145a473d8856a4c0f828c4a81564fd3f38,АСХ Хирда,Не положил,,0.0,2022-07-05 00:00:00
,98ebde805bc233890d9f91b109a760c5b8fb18adcb4d541995c2568482c9160e,Панда-ЛТД,Не положил,male,0.95,2022-07-05 00:00:00
,b6193c4549b311ea3f969da7c03efd5b0db0ed82732143a3b0a372f8cdc7480b,Мобилити Плус,Не положил,male,0.99,2022-07-05 00:00:00
,2dc70123d7edda7f75cdec8e085de75a5afedb888b1b8b83c0037aef750a8b9f,Елита дривинг,Не положил,male,0.95,2022-07-05 00:00:00
,bd9677041d1bfd20f9c5e25a61710158c6ee713bb65a8dd934a504ec3be5fda3,Мобилити плус,Не положил,male,0.99,2022-07-05 00:00:00
,ff08e5846a03ca6978d0997b357745b070baa001ecc90a0696c18dc61fb0e88e,Арт,Не положил,male,0.95,2022-07-05 00:00:00
,c775cdcd03ae4f1822595a2c38e7eac3f51f1fcc42e9283bff415f45508d1d6c,Деива Обука 2001,Не положил,female,0.98,2022-07-05 00:00:00
,7a08242e57b62cbf2c8efc0f8cc2e408547d8a0371fba40a6f534ac75c5cf881,Мобилити Плус,Не положил,,0.0,2022-07-05 00:00:00
,ef8bce8d18d75287834857c3c179af2f494e82f21477e2bec5e82dd1ddee90a9,АР-ДИ,Не положил,male,1.0,2022-07-05 00:00:00
,e24478e142646918b134250c52332acc55f03d4953039bc90281687cc77a5378,Елита дривинг,Не положил,female,0.82,2022-07-05 00:00:00
,440ce861bc7665dfeda67a7743a33629e19287fd58a2f011d3b673f2214a7111,Деива Обука 2001,Положил,male,0.89,2022-07-05 00:00:00
,51971ff5e8e346e52437f30489ed548352f270d11dd2c241eb16b97f0b331566,Идол,Не положил,male,0.97,2022-07-05 00:00:00
,5d08f673a5d439485b6a279db53cd957a8669adc05447c6b059f8850bfdc5d26,Зелен Сигнал,Не положил,,0.0,2022-07-05 00:00:00
,680d1c6acc1041371b38fb594c755dc7ea4bddae1f8c918c57ddee7bac85c6cb,Мартин,Положил,female,0.99,2022-07-05 00:00:00
,3b965e0fb0a8512fb97884d1e018a5517eab81cec690b9394c5857b6dbcfb110,Мартин,Положил,male,0.91,2022-07-05 00:00:00
,e4fd8c396167ed90c4c71a5214bfd63685fbf0fcf191729dd862f7dca29afce2,Бонита М,Не положил,,0.0,2022-07-05 00:00:00
,ae3a09e5d03cc4b03e3849bb3319b914de0daae0f984b8e115be89307048e993,Деива Обука 2001,Положил,male,0.98,2022-07-05 00:00:00
,f985e251f6bca13879f6fd124ece2b27c49ace6346998fdf5dc339a8e57d3738,Мобилити плус,Не положил,male,0.98,2022-07-05 00:00:00
,6be523739ddddb3be44073dd85ebcdf1a2aaaaace625eb568d1b5c8ed437f607,Ива Обука,Положил,male,0.96,2022-07-05 00:00:00
,c707e6b1712cfed8de56be0f89ff310fbd655caa834c2dcad274f2c47bedbff9,Бене Трејд 53,Положил,,0.0,2022-07-05 00:00:00
,4c6f7d6262713ba29ba2efad8b0754a9f95743a2cad58dba61a5f7fe16d4d2b9,Шкорпион Обука,Положил,,0.0,2022-07-05 00:00:00
,38cd48d1d26fcd9d7b899444069107a3dc8d61a9097a70a1db86ced5566c53b9,Ас-Коко,Не положил,,0.0,2022-07-05 00:00:00
,e2757a051840d6ec671f24796c6fc9a4d66905ae9902449f499243e052e52ad0,Сигурност ГТБ,Не положил,,0.0,2022-07-05 00:00:00
,2d2301c2cb478d01edac8bd2dbc37c324cd9792c207d0cc25df58af95453cf50,Ива Обука,Положил,,0.0,2022-07-05 00:00:00
,c59a297575e1d9491b5bfe9b712fd4301ea1331930032c27d226fe5223d891f5,АР-ДИ,Не положил,female,0.98,2022-07-05 00:00:00
,a080bd953f47402afc55391e4971d457ba29eb9e502b2d93a9e411efaa6c5806,Емилија,Не положил,female,0.98,2022-07-05 00:00:00
,e2ec3802a63448a29c0bde0f8574faaa0e4745e8b72b79615933657ffd5e41b4,Кекец-О,Положил,male,0.98,2022-07-05 00:00:00
,0ade9ace83a62798bc6ae8d545bd4f133ce6be9db705f93889a3ee50c8b4e16b,Тримоски,Положил,male,0.99,2022-07-05 00:00:00
,bebeab9cf0af5507c463a696119c702b2503f4abce885faae0b4f8f68d19e34d,АСХ Хирда,Не положил,,0.0,2022-07-05 00:00:00
,8432c0775826accb194c5af3963b917e8e4db37d3f87325dd82ba0bd399c8e34,Идол,Не положил,male,1.0,2022-07-05 00:00:00
,171b5f797f4ffe053a959f38b4bbad35e0acc2df68ee81e50c2dbc1519b3af53,Мобилити Плус,Положил,male,1.0,2022-07-19 00:00:00
,20efe30a68428504b6df0e894192b656a10b21a655cf1044cd18b6497da7ca85,Кекец-О,Положил,female,1.0,2022-07-19 00:00:00
,88daf49bb36c4f34f66023cfb6dd302e17cac0947b716c1bd727af8727933b8d,Елита дривинг,Не положил,male,0.96,2022-07-19 00:00:00
,dd13516893b5e83c5c07d1aee50a703012c249dd09e69d7dc8591ead3a9a3447,М22 М22 Дооел,Не положил,,0.0,2022-07-19 00:00:00
,ace32dc7b2c8e5d03eb99cbda9215cce6ca09c82c46b5c06db763eaa6fb27776,Зебра АБЦ Дооел,Не положил,female,0.98,2022-07-19 00:00:00
,71f41aa754a585f8ba81bb4e8476e5b7a7053dbe6d571bf1f60dcf57fdc27b09,Шкорпион,Не положил,male,0.9,2022-07-19 00:00:00
,3e25f1048a14a785d9971750985ccd41326d8aae5f0bafc68645768cd50b31fb,Панда-ЛТД,Положил,female,0.98,2022-07-19 00:00:00
,49b1e1376c727636d126c90aa4082ef9aa117302fe5b645d765a22f27fbc1c65,Ас-Коко,Положил,female,0.98,2022-07-19 00:00:00
,049b40336a03bcc5d923da3577331ccfba9d5bf8b63f07183bed33dd5b6ad84b,Кекец-О,Не положил,female,0.98,2022-07-19 00:00:00
,21b3541ac48ecc80b4296cd409108226e47c0d752552d5ee1aa4b947885d996e,АР-ДИ,Не положил,,0.0,2022-07-19 00:00:00
,95f980980d860374001129f5f43cfe6670f1bdbc69f9a1af13a3d692c84ad3d5,АСХ Хирда,Не положил,male,0.93,2022-07-19 00:00:00
,67a4c0bd04f84a32e2d59155e838c1560e04985988502c55b630731dd2f63465,Шкорпион,Не положил,,0.0,2022-07-19 00:00:00
,55ff0dc8ab512c2216116e9d90785ffb4223f679f7cf62ce91b9ade2974203dd,Деива Обука 2001,Положил,female,0.99,2022-07-19 00:00:00
,5235bdd4f07fe4b89076ca4db23e6e0455049ca310ff5d30d4912dd0b5ab9511,Банкина,Не положил,female,0.99,2022-07-19 00:00:00
,08f14137187ce4186a52f9834f930b307d5e389c0f7a00171f5c78f825787373,Мартин,Положил,,0.0,2022-07-19 00:00:00
,ec696d58492a1ea3bfd9d7d31758b445fa4cd4cca1a38a710a4613e959d21ab1,М22 М22 Дооел,Не положил,,0.0,2022-07-19 00:00:00
,cf0f9e96d0d12483e09c9e776f6f14380c32ee2185fd3bf04653c57e3ca45392,Брм брм Л,Не положил,male,0.96,2022-07-19 00:00:00
,e2ed9fbb18206c38d04ede3d3da4613693e95b7c8ddfbaa5cec642efec5da8fd,Нова-Нова,Положил,female,0.81,2022-07-19 00:00:00
,299dbea2ccf6d5f72a933c5bb5e84ee3a7e0cebad3ade4be0977cc33571c6de0,Ел Хилал - Јуниор,Не положил,male,0.94,2022-07-19 00:00:00
,5da60d2e5b0e5fa872467cd8e546d521d8f5003639077a32737adac475429e8b,АСХ Хирда,Не положил,female,0.78,2022-07-19 00:00:00
,544d9480c3de244d0d9e8987f03f2bedcf3373da6a7251e0031f30ab4a497729,АСХ Хирда,Не положил,male,0.97,2022-07-19 00:00:00
,e8056933d3db3f768f6f5835d8bdddaa23f92ac6c6ef328caa542b719b00d682,Зебра АБЦ Дооел,Не положил,male,0.97,2022-07-19 00:00:00
,82cf356430130bb5daea51456e2eed18d9043bd5a60b807cf1470880f22d32d8,Идол,Не положил,male,0.98,2022-07-19 00:00:00
,8d0cb8d60bf19811f5f2be69c8a136d2cd77937938b14ac6b4cbc01db935f25d,Шкорпион,Не положил,male,0.99,2022-07-19 00:00:00
,62f793e417226377b68a366b4dd9a5e5d6eb1e5272a1046b542c86f63058b3c2,Шкорпион С 2014,Не положил,female,0.99,2022-07-19 00:00:00
,e11535663a31de00e1ce0440027dcdd5db5b1386e9e5f1b1a1f9a5845b6ad7c4,Арт,Не положил,,0.0,2022-07-19 00:00:00
,982dc355edfa9a1c283627554fde69a1477248499d3dde66fc51af7e437a0720,СМАРТ,Положил,female,0.98,2022-07-19 00:00:00
,61783db42c2c0bd9b79eb2d402c431ae023c49b6d9ad35036a7823400dd7613f,СМАРТ,Не положил,,0.0,2022-07-19 00:00:00
,62dfe42414c572446306bbefca049b92d2db8780be5bd3e3f5fe072458552ce9,Мартин,Не положил,,0.0,2022-07-19 00:00:00
,e31b2d8e7c6a83c6d03d504e1e016c9880b6581a4736dfb44fe9087f770e9ec6,Ива Обука,Не положил,male,0.99,2022-07-19 00:00:00
,e42aa0601c5b02b01bcc8af1255c5ae0cbe149d5fb7a82efa440c2b1ed2013fa,Кекец-О,Положил,male,1.0,2022-07-19 00:00:00
,287aefc8667d8d5f15314973f6859b1186c1c0e658923daf02ad461287f0242f,Мартин,Положил,male,0.99,2022-07-19 00:00:00
,86da7fbb9d799b46e221a40d948ffb0e6f87e88cc790d4e1730060ce00962699,Ива Обука,Не положил,male,0.99,2022-07-19 00:00:00
,0c99b844e95740cb16679bcff741369221b763d44986f97045754d999fcb541e,АВТОМАК Гоце,Положил,,0.0,2022-07-19 00:00:00
,93f711092886f86167045f6f822fb8756eb3c8b01c507cf22008d204899f6dac,Ас-Коко,Положил,female,0.96,2022-07-19 00:00:00
,fe8e1127a4bc9ecdffdbd9e11982dbea7e95e49baa3b547652c47dd3c37ec446,Шкорпион,Не положил,,0.0,2022-07-19 00:00:00
,44e326bc1946fa7d5e811460e77a73dadcd42fdb4bf917ab6066c1aff9e4ce9a,Бобием,Не положил,,0.0,2022-07-19 00:00:00
,40ecbeb868bda8754a7a157c732f120c5aa1caf3df3164be88391c87056fdb35,Идол,Не положил,female,0.98,2022-07-19 00:00:00
,6ca9033e0fe94b8b7a67edb2651a03d3c5971a0ef5bbefdba8155fdcc1910ac5,Мобилити Плус,Не положил,,0.0,2022-07-19 00:00:00
,2a2f6190d4fb17a424d4f6bf3d84c9c5b094e7e63316e66aaa432f11428cf84a,Шкорпион,Не положил,female,0.98,2022-07-19 00:00:00
,0c9060e41270d3143453506a25fe9ef139cb8f1ff475b8ec7032c06becf0b93d,Шкорпион,Не положил,female,0.99,2022-07-19 00:00:00
,493a67af37f44e002525093f27b8fc1da0ee7f21b1c46e908ba7788a98cb712b,Шкорпион,Положил,female,0.94,2022-07-19 00:00:00
,1992963f54c89bd6b1f645ed95a014482829dbf185275f98876edcacfa840f49,Кекец-О,Не положил,,0.0,2022-07-19 00:00:00
,dd3f03734c9c21a7d3368e5ca6d8121d5594f4d47c98bb640e44c5faca2c77c8,Европски Возач ДООЕЛ Скопје,Не положил,,0.0,2022-07-19 00:00:00
,851b15b608f2cddaba3209cac92a384bc82730938fd0a1ad021cd14efa8511b8,Зелен Сигнал,Не положил,female,1.0,2022-07-19 00:00:00
,658a9913b43b09c3b2825f8dacb096a4da6bf946d002b9fccbf37f7a8cf3ff63,Зелен Сигнал,Не положил,,0.0,2022-07-19 00:00:00
,0bc17c87507c284532afb916234607d5682a3e85fdd11fc60099de04105c8a34,Зелен Сигнал,Не положил,female,0.96,2022-07-19 00:00:00
,fb909e51d96cf85a66c5a5aefd46115a3c78615f45a1a4f9ef1ee56e9b3a1676,СМАРТ,Не положил,male,0.99,2022-07-19 00:00:00
,6093425fbacd6d10db1a3dd60f3f07293e2d07f0262abe32cdca9d4b08a0ee34,Шкорпион С 2014,Не положил,male,0.99,2022-07-19 00:00:00
,2afabebea3467d644a826d226e5e1d2a188415a6fd8a1b73fbbd1d328517a5f8,Ада Скул,Не положил,female,0.99,2022-07-19 00:00:00
,56033bd5b25fa70ab5d175d59240736d9a7a5c43e384ca53b80f41ce7ddeded6,Кекец-О,Не положил,male,0.98,2022-07-19 00:00:00
,ca97c6e8237e0746108d6ae040a639c7af4cf8480c0904d3fe59892c8238d006,Шкорпион С 2014,Не положил,female,0.96,2022-07-19 00:00:00
,91fad8573fc72d0ed7a23af6febdc00b54c914c96ac635930cd6627a42d7951d,Кекец-О,Не положил,female,0.87,2022-07-19 00:00:00
,d3fd4315ca3eec55d37b28ac31b80db417ed0898237daa964322ea2e196ac9ad,Арт,Не положил,male,0.85,2022-07-19 00:00:00
,0df763218ec3c8d52debbf2de782694a01c960a579069bae40072cbbca987ee4,Мобилити Плус,Не положил,,0.0,2022-07-19 00:00:00
,c0f8dcbbc3fb543d72535d39bf1c5294ab0b755eda4bccb82eba114096a13c4d,Тримоски,Не положил,,0.0,2022-07-19 00:00:00
,a99b18db3091e3b0d0605e2d79435fd3933e09126e36785242486c82b7b339e7,Идол,Не положил,,0.0,2022-07-19 00:00:00
,707a0d5f0df6366ca7a09cfc596733b1a677e529bd711133dfe0c483e30e7ae3,Банкина,Не положил,,0.0,2022-07-19 00:00:00
,9517e71ffd82bbb8d4a43e16f119f77940f293d74bdb1f80774d48976db93abb,Ас-Коко,Не положил,female,0.99,2022-07-19 00:00:00
,93df5029785c9e6ea4ffdafcbe503c195e9693dc1bc2233a4f204a63631ff168,Европски Возач ДООЕЛ Скопје,Не положил,male,1.0,2022-07-19 00:00:00
,49dcf62c9cdf93662a989dfa219a53b4d012d2890bf7490ca92d0a1d77686549,АСХ Хирда,Положил,,0.0,2022-07-19 00:00:00
,c2178335c6f5298b11a496d84509ba35a185b3c66af1c3833a03440fe2b5b4bc,Ел Хилал - Јуниор,Не положил,,0.0,2022-07-19 00:00:00
,fe0425b460c2d746a99c51bc8f64fd94906b5f123ea6ebae887295cd34b919ec,Деива Обука 2001,Положил,,0.0,2022-07-19 00:00:00
,d3043a3868caf8063096d2758d439933f1098334b8d6f821ba5ea179e86d6b08,Европски Возач ДООЕЛ Скопје,Не положил,,0.0,2022-07-19 00:00:00
,bd49e6ee0e785332040d671e39e240b8cffb1952f25fcc939abc53e1d657443f,Емилија,Не положил,,0.0,2022-07-19 00:00:00
,2a404ce476d5523ebfb1e08e93eb7793404a6eb77f086f1f1b0f6d955fe18f61,Максигнал,Не положил,,0.0,2022-07-19 00:00:00
,9ce5930ee905cbf8454f7db2b4d0c1e1db972f4917a21102eb74eb177f2c3706,Шкорпион,Не положил,,0.0,2022-07-19 00:00:00
,f52f90a82450a9cde302727f7ae105a88bf964881e827b30fc4ddb97db5f628f,Ас-Коко,Не положил,,0.0,2022-07-19 00:00:00
,d59042ed720d83732d6b2660abe2407daeb6ac376e2f8754efdd4781998ea0ee,Мобилити Плус,Положил,female,0.98,2022-07-19 00:00:00
,be92983c7d39a714aea18d37635926892da6daea02252c9a608f102b902ede3c,Кекец-О,Не положил,female,0.98,2022-07-19 00:00:00
